CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15334,157,3,350.82,1,At Risk / Churned
15335,54,1,170.22,0,Champions
15339,66,2,574.07,0,Champions
15341,81,1,2020.52,0,Champions
15342,130,1,406.09,0,Champions
15343,87,1,364.5,0,Champions
15344,1,3,563.94,0,Champions
15345,46,1,393.54,0,Champions
15346,333,1,252.42000000000002,1,At Risk / Churned
15347,366,1,201.60000000000002,1,At Risk / Churned
15348,72,1,158.04,0,Champions
15349,158,2,463.90999999999997,1,At Risk / Churned
15350,373,1,115.65,1,At Risk / Churned
15351,12,7,1934.66,0,Champions
15353,255,2,770.12,1,At Risk / Churned
15355,29,2,277.05,0,Champions
15356,31,10,2718.03,0,Champions
15358,5,22,8347.2,3,Champions
15360,40,1,427.93,0,Champions
15361,362,1,418.92,1,At Risk / Churned
15363,373,1,326.0,1,At Risk / Churned
15364,96,2,913.19,0,Champions
15365,26,7,2314.32,0,Champions
15366,75,2,602.51,0,Champions
15367,57,4,1877.59,0,Champions
15368,21,1,446.94000000000005,0,Champions
15370,41,7,2386.05,0,Champions
15372,137,1,2007.3999999999999,0,Champions
15373,8,12,2415.91,0,Champions
15374,129,1,168.0,0,Champions
15376,40,3,1221.56,0,Champions
15379,169,7,3703.29,1,At Risk / Churned
15380,9,5,1690.2600000000002,0,Champions
15381,214,2,596.85,1,At Risk / Churned
15382,15,6,5955.71,0,Champions
15384,170,2,642.41,1,At Risk / Churned
15385,40,1,316.88,0,Champions
15386,186,1,394.14,1,At Risk / Churned
15388,270,1,140.54,1,At Risk / Churned
15389,172,1,500.0,1,At Risk / Churned
15392,5,4,1535.53,0,Champions
15393,16,2,231.86,0,Champions
15394,10,4,2183.54,0,Champions
15395,326,1,107.45,1,At Risk / Churned
15396,113,1,288.18,0,Champions
15397,290,1,94.0,1,At Risk / Churned
15398,16,2,1345.53,0,Champions
15399,1,3,815.77,0,Champions
15400,92,5,716.2,0,Champions
15402,149,2,626.77,1,At Risk / Churned
15405,189,1,349.1,1,At Risk / Churned
15406,31,2,510.71000000000004,0,Champions
15407,34,4,1046.74,0,Champions
15408,264,1,267.18,1,At Risk / Churned
15410,84,8,3450.84,0,Champions
15411,26,4,1348.93,0,Champions
15412,171,1,190.53,1,At Risk / Churned
15414,10,3,774.9000000000001,0,Champions
15415,313,1,559.61,1,At Risk / Churned
15416,65,4,3984.32,0,Champions
15417,85,1,508.8,0,Champions
15419,25,1,135.86,0,Champions
15421,59,4,950.36,0,Champions
15422,323,2,97.7,1,At Risk / Churned
15423,38,1,43.5,0,Champions
15424,254,2,383.34,1,At Risk / Churned
15426,19,5,1404.07,0,Champions
15427,33,3,1430.54,0,Champions
15428,15,1,93.78,0,Champions
15429,27,2,397.35,0,Champions
15432,23,1,171.19,0,Champions
15433,214,2,533.3,1,At Risk / Churned
15434,8,5,1041.48,0,Champions
15435,22,1,149.29,0,Champions
15436,12,3,1067.75,0,Champions
15437,262,1,200.16,1,At Risk / Churned
15438,131,1,156.57999999999998,0,Champions
15440,55,3,383.68,0,Champions
15442,249,1,594.0,1,At Risk / Churned
15443,2,7,3213.59,0,Champions
15444,9,2,1411.21,0,Champions
15445,264,1,113.5,1,At Risk / Churned
15447,331,1,155.17,1,At Risk / Churned
15448,313,1,494.64,1,At Risk / Churned
15449,26,3,974.52,0,Champions
15450,30,1,429.84,0,Champions
15452,30,3,528.48,0,Champions
15453,2,7,1371.77,0,Champions
15454,362,1,179.1,1,At Risk / Churned
15456,283,3,434.59000000000003,1,At Risk / Churned
15457,262,1,237.07,1,At Risk / Churned
15458,25,1,161.64,0,Champions
15460,354,1,214.26,1,At Risk / Churned
15462,94,3,234.6,0,Champions
15463,29,1,126.14,0,Champions
15464,338,1,1044.65,1,At Risk / Churned
15465,20,18,7354.62,3,Champions
15466,85,1,334.53,0,Champions
15467,9,3,524.88,0,Champions
15468,51,2,467.51,0,Champions
15469,50,2,538.55,0,Champions
15471,2,1,454.48,0,Champions
15472,113,1,371.56,0,Champions
15473,14,7,1771.2,0,Champions
15475,77,1,454.10999999999996,0,Champions
15478,40,2,1399.92,0,Champions
15480,116,1,905.5,0,Champions
15482,16,12,10879.76,3,Champions
15483,161,4,225.26,1,At Risk / Churned
15484,1,4,3590.41,0,Champions
15485,30,3,2564.5,0,Champions
15488,93,1,91.32000000000001,0,Champions
15489,23,3,1134.28,0,Champions
15491,95,6,3100.09,0,Champions
15492,28,2,659.4599999999999,0,Champions
15493,33,5,1953.41,0,Champions
15494,21,2,1280.58,0,Champions
15497,18,2,1262.2,0,Champions
15498,3,27,13316.4,3,Champions
15500,8,4,1131.56,0,Champions
15502,16,12,10384.93,3,Champions
15503,363,1,141.04,1,At Risk / Churned
15504,81,1,52.83,0,Champions
15505,53,5,3610.96,0,Champions
15506,23,3,972.08,0,Champions
15507,172,1,475.86,1,At Risk / Churned
15508,189,6,1000.27,1,At Risk / Churned
15510,331,1,250.0,1,At Risk / Churned
15511,12,5,900.53,0,Champions
15512,156,2,121.0,1,At Risk / Churned
15513,33,19,14758.220000000001,3,Champions
15514,12,11,4023.7200000000003,0,Champions
15516,45,3,62.43,0,Champions
15517,233,1,267.03,1,At Risk / Churned
15518,64,8,1921.55,0,Champions
15520,2,1,343.5,0,Champions
15521,40,8,3000.2,0,Champions
15522,33,2,397.99,0,Champions
15523,84,1,412.01000000000005,0,Champions
15524,25,1,440.0,0,Champions
15525,2,3,734.37,0,Champions
15526,33,2,148.44,0,Champions
15527,19,8,2428.53,0,Champions
15528,254,1,229.33,1,At Risk / Churned
15529,23,11,3962.6,0,Champions
15530,22,4,1497.31,0,Champions
15531,8,2,1972.39,0,Champions
15532,25,4,1564.73,0,Champions
15533,19,3,807.57,0,Champions
15535,173,4,502.9,1,At Risk / Churned
15537,163,1,110.92,1,At Risk / Churned
15539,7,1,538.46,0,Champions
15540,11,1,213.3,0,Champions
15541,114,1,85.13000000000001,0,Champions
15543,288,1,127.86,1,At Risk / Churned
15544,9,9,3546.71,0,Champions
15545,54,2,288.96999999999997,0,Champions
15547,7,14,4910.6,3,Champions
15549,77,3,1681.46,0,Champions
15550,4,4,575.63,0,Champions
15551,37,1,436.06,0,Champions
15552,217,1,90.12,1,At Risk / Churned
15553,60,1,428.93,0,Champions
15554,278,1,217.2,1,At Risk / Churned
15555,12,16,4794.86,3,Champions
15556,24,1,279.77,0,Champions
15557,29,1,468.91,0,Champions
15561,12,4,800.59,0,Champions
15562,352,1,134.55,1,At Risk / Churned
15563,22,4,1400.44,0,Champions
15565,50,2,173.16,0,Champions
15567,19,1,186.01,0,Champions
15568,3,3,758.29,0,Champions
15569,104,5,1375.71,0,Champions
15570,7,12,4148.82,0,Champions
15571,12,4,650.4300000000001,0,Champions
15572,5,7,2533.42,0,Champions
15573,32,2,591.1899999999999,0,Champions
15574,178,4,675.64,1,At Risk / Churned
15576,38,1,921.37,0,Champions
15577,151,3,258.88,1,At Risk / Churned
15578,162,1,127.1,1,At Risk / Churned
15579,69,2,327.6,0,Champions
15581,121,13,3675.77,0,Champions
15582,25,3,682.9100000000001,0,Champions
15584,24,4,720.86,0,Champions
15585,177,1,455.3,1,At Risk / Churned
15587,50,4,913.6800000000001,0,Champions
15589,256,3,478.53000000000003,1,At Risk / Churned
15592,47,1,388.58,0,Champions
15593,71,1,199.8,0,Champions
15594,16,5,1771.78,0,Champions
15596,101,5,1406.59,0,Champions
15597,35,1,324.57,0,Champions
15598,53,1,240.68,0,Champions
15599,27,2,761.74,0,Champions
15601,11,14,6776.56,3,Champions
15602,8,9,1297.8700000000001,0,Champions
15603,79,1,48.480000000000004,0,Champions
15604,52,1,216.39,0,Champions
15605,36,5,1198.23,0,Champions
15606,61,9,2920.16,0,Champions
15607,337,1,104.76,1,At Risk / Churned
15608,28,4,1093.68,0,Champions
15609,184,1,298.48,1,At Risk / Churned
15610,52,1,112.46000000000001,0,Champions
15611,10,13,1591.45,0,Champions
15612,36,2,195.15,0,Champions
15615,10,23,10399.74,3,Champions
15618,33,4,776.851,0,Champions
15619,11,1,336.40000000000003,0,Champions
15620,57,3,1553.18,0,Champions
15621,4,4,1293.03,0,Champions
15622,43,9,3709.56,0,Champions
15623,141,1,301.03,0,Champions
15624,117,4,588.13,0,Champions
15625,104,4,1534.26,0,Champions
15626,75,2,675.8,0,Champions
15628,5,9,2870.2400000000002,0,Champions
15630,45,2,1186.35,0,Champions
15632,16,8,3285.31,0,Champions
15634,17,1,243.55,0,Champions
15636,90,2,724.76,0,Champions
15637,53,1,223.36,0,Champions
15639,134,1,425.32,0,Champions
15640,4,15,12416.11,3,Champions
15641,105,4,1887.2,0,Champions
15643,192,3,664.0,1,At Risk / Churned
15644,166,4,803.54,1,At Risk / Churned
15645,19,1,612.01,0,Champions
15646,158,3,447.64000000000004,1,At Risk / Churned
15648,204,2,639.5,1,At Risk / Churned
15649,336,2,816.0,1,At Risk / Churned
15651,37,3,646.3,0,Champions
15652,91,1,337.74,0,Champions
15653,93,2,877.4399999999999,0,Champions
15654,9,2,922.53,0,Champions
15655,243,1,560.67,1,At Risk / Churned
15656,45,4,748.5,0,Champions
15657,23,1,30.0,0,Champions
15658,190,5,1024.1000000000001,1,At Risk / Churned
15659,44,1,306.45,0,Champions
15660,25,9,1600.86,0,Champions
15661,317,2,309.8,1,At Risk / Churned
15663,106,1,138.14,0,Champions
15664,51,1,386.43,0,Champions
15665,168,2,2222.21,1,At Risk / Churned
15667,40,1,301.32,0,Champions
15668,218,1,76.32000000000001,1,At Risk / Churned
15669,40,4,684.34,0,Champions
15670,297,1,173.05,1,At Risk / Churned
15671,19,7,2657.13,0,Champions
15673,88,4,2726.23,0,Champions
15674,73,5,2446.6,0,Champions
15675,81,3,323.69,0,Champions
15676,19,3,3435.76,0,Champions
15677,49,1,657.23,0,Champions
15678,53,1,352.7,0,Champions
15679,24,4,781.28,0,Champions
15680,9,3,1333.68,0,Champions
15681,25,5,1426.16,0,Champions
15683,117,1,193.75,0,Champions
15687,9,9,2993.1,0,Champions
15689,120,2,254.1,0,Champions
15690,4,2,239.76,0,Champions
15691,252,1,136.8,1,At Risk / Churned
15692,28,1,191.04,0,Champions
15694,1,14,6479.4,3,Champions
15695,267,2,409.98,1,At Risk / Churned
15696,33,8,2711.11,0,Champions
15699,18,1,309.65,0,Champions
15700,172,2,696.68,1,At Risk / Churned
15701,2,4,1529.0,0,Champions
15703,265,1,211.5,1,At Risk / Churned
15704,140,4,2293.62,0,Champions
15705,201,1,143.1,1,At Risk / Churned
15706,64,4,1060.56,0,Champions
15707,35,4,916.98,0,Champions
15708,41,7,3235.25,0,Champions
15709,284,1,133.25,1,At Risk / Churned
15712,9,5,1072.3600000000001,0,Champions
15713,143,2,356.7,0,Champions
15714,12,2,330.03000000000003,0,Champions
15716,146,4,1101.1100000000001,0,Champions
15717,234,1,150.3,1,At Risk / Churned
15719,33,13,5030.07,0,Champions
15720,24,1,598.73,0,Champions
15721,12,1,471.40000000000003,0,Champions
15722,36,5,2211.21,0,Champions
15723,365,1,190.7,1,At Risk / Churned
15724,201,2,218.25,1,At Risk / Churned
15725,15,1,415.25,0,Champions
15727,17,7,5159.06,0,Champions
15729,213,1,85.0,1,At Risk / Churned
15730,66,3,1120.88,0,Champions
15732,212,2,294.12,1,At Risk / Churned
15733,283,1,162.3,1,At Risk / Churned
15734,115,2,1339.45,0,Champions
15737,15,8,1188.1200000000001,0,Champions
15738,19,16,4812.42,3,Champions
15739,66,1,449.12,0,Champions
15740,49,1,154.88,0,Champions
15743,16,4,775.96,0,Champions
15744,78,1,34.8,0,Champions
15745,19,4,1094.59,0,Champions
15746,134,1,196.88,0,Champions
15747,13,3,946.64,0,Champions
15748,40,1,144.36,0,Champions
15749,235,3,44534.3,3,Champions
15750,3,8,2463.05,0,Champions
15752,40,7,2626.6,0,Champions
15753,305,1,79.2,1,At Risk / Churned
15754,51,3,458.57,0,Champions
15755,10,6,2364.25,0,Champions
15756,61,4,528.01,0,Champions
15757,66,2,714.42,0,Champions
15758,25,1,205.25,0,Champions
15759,218,3,253.04,1,At Risk / Churned
15762,65,2,583.75,0,Champions
15763,32,2,1086.92,0,Champions
15764,88,6,3279.97,0,Champions
15766,64,1,315.06,0,Champions
15768,116,3,621.8299999999999,0,Champions
15769,7,26,56252.72,3,Champions
15773,6,1,635.6800000000001,0,Champions
15774,69,1,270.8,0,Champions
15775,245,1,104.9,1,At Risk / Churned
15776,133,1,241.62,0,Champions
15777,241,4,1047.11,1,At Risk / Churned
15780,184,3,475.28000000000003,1,At Risk / Churned
15781,25,3,345.46,0,Champions
15782,10,3,2614.7400000000002,0,Champions
15783,11,1,246.3,0,Champions
15785,33,5,2328.9700000000003,0,Champions
15786,46,3,4919.0,0,Champions
15787,26,3,933.26,0,Champions
15789,358,1,351.3,1,At Risk / Churned
15790,10,1,218.75,0,Champions
15791,44,2,1612.69,0,Champions
15793,15,3,965.61,0,Champions
15795,150,1,610.01,1,At Risk / Churned
15796,1,8,2708.61,0,Champions
15797,113,4,2207.4,0,Champions
15799,76,3,884.14,0,Champions
15800,107,2,696.89,0,Champions
15801,46,3,1063.95,0,Champions
15802,143,1,451.42,0,Champions
15803,51,1,415.82000000000005,0,Champions
15804,1,13,4206.39,0,Champions
15805,23,17,5488.18,3,Champions
15806,46,3,784.58,0,Champions
15807,50,3,903.9,0,Champions
15808,306,4,3651.27,1,At Risk / Churned
15809,36,5,515.77,0,Champions
15810,79,4,1391.98,0,Champions
15811,22,6,2218.62,0,Champions
15812,107,5,1801.14,0,Champions
15813,208,2,1303.9099999999999,1,At Risk / Churned
15814,17,4,1945.33,0,Champions
15815,64,5,2100.6,0,Champions
15819,49,4,1905.45,0,Champions
15820,320,1,206.98,1,At Risk / Churned
15821,44,2,570.96,0,Champions
15822,3,2,885.47,0,Champions
15823,372,1,15.0,1,At Risk / Churned
15825,172,1,532.94,1,At Risk / Churned
15826,56,3,1654.31,0,Champions
15827,73,14,1836.0900000000001,0,Champions
15829,99,2,636.14,0,Champions
15830,38,1,576.0,0,Champions
15831,58,3,794.64,0,Champions
15832,254,1,836.79,1,At Risk / Churned
15834,70,4,2225.15,0,Champions
15835,44,4,954.09,0,Champions
15836,50,1,137.37,0,Champions
15837,65,1,391.98,0,Champions
15838,11,19,33643.08,3,Champions
15839,33,3,1048.49,0,Champions
15840,59,2,355.56,0,Champions
15841,73,4,1224.06,0,Champions
15843,304,1,118.95000000000002,1,At Risk / Churned
15844,46,1,130.73999999999998,0,Champions
15845,18,8,3711.77,0,Champions
15847,38,2,389.27,0,Champions
15850,19,2,234.88,0,Champions
15852,187,2,160.71,1,At Risk / Churned
15853,52,1,110.8,0,Champions
15854,4,12,2969.12,0,Champions
15855,137,5,712.24,0,Champions
15856,4,27,16143.64,3,Champions
15857,19,1,297.0,0,Champions
15858,16,5,1427.57,0,Champions
15860,41,8,965.16,0,Champions
15861,12,8,3146.92,0,Champions
15862,8,4,832.88,0,Champions
15863,26,2,68.84,0,Champions
15864,22,6,1936.3200000000002,0,Champions
15865,41,3,895.13,0,Champions
15866,101,1,211.89,0,Champions
15867,5,15,3810.14,3,Champions
15869,277,2,149.64,1,At Risk / Churned
15870,33,1,351.44,0,Champions
15872,15,2,316.25,0,Champions
15874,64,7,4405.88,0,Champions
15877,2,2,490.33,0,Champions
15880,369,1,329.03000000000003,1,At Risk / Churned
15881,312,5,501.39000000000004,1,At Risk / Churned
15882,199,4,516.36,1,At Risk / Churned
15883,2,2,396.48,0,Champions
15885,93,3,379.35,0,Champions
15886,60,1,181.09,0,Champions
15888,81,1,168.31,0,Champions
15889,157,2,420.07,1,At Risk / Churned
15891,227,1,511.68,1,At Risk / Churned
15894,253,2,258.25,1,At Risk / Churned
15895,150,1,179.17,1,At Risk / Churned
15897,194,2,208.59,1,At Risk / Churned
15898,1,5,1383.83,0,Champions
15899,369,1,56.25,1,At Risk / Churned
15900,24,1,337.28,0,Champions
15901,17,3,351.73,0,Champions
15903,10,7,5126.76,0,Champions
15904,8,1,164.68,0,Champions
15906,20,7,1567.69,0,Champions
15907,4,3,882.72,0,Champions
15909,174,1,191.94,1,At Risk / Churned
15910,1,8,1228.88,0,Champions
15912,178,2,264.62,1,At Risk / Churned
15916,16,8,1502.8600000000001,0,Champions
15917,248,1,123.1,1,At Risk / Churned
15918,191,2,334.23,1,At Risk / Churned
15919,20,2,525.69,0,Champions
15920,154,4,167.5,1,At Risk / Churned
15921,173,1,323.03000000000003,1,At Risk / Churned
15922,373,1,369.5,1,At Risk / Churned
15923,373,1,127.08,1,At Risk / Churned
15925,194,1,207.15,1,At Risk / Churned
15930,67,1,426.63,0,Champions
15932,4,8,2495.87,0,Champions
15933,21,3,1107.46,0,Champions
15935,239,2,416.86,1,At Risk / Churned
15937,64,1,145.35,0,Champions
15938,112,5,404.58,0,Champions
15939,90,15,6115.01,3,Champions
15940,311,1,35.8,1,At Risk / Churned
15942,134,1,337.44,0,Champions
15944,277,1,325.1,1,At Risk / Churned
15945,365,1,181.0,1,At Risk / Churned
15947,83,1,1708.24,0,Champions
15948,8,2,955.24,0,Champions
15949,17,2,364.72,0,Champions
15950,32,4,1744.71,0,Champions
15951,9,2,708.22,0,Champions
15952,34,4,781.91,0,Champions
15953,15,8,1657.28,0,Champions
15955,24,14,4416.26,3,Champions
15957,32,1,428.89,0,Champions
15958,74,1,104.35,0,Champions
15963,20,2,470.76,0,Champions
15965,17,4,808.87,0,Champions
15967,23,2,397.68,0,Champions
15969,3,3,666.1,0,Champions
15970,304,1,314.1,1,At Risk / Churned
15971,18,12,4199.85,0,Champions
15973,367,1,307.82000000000005,1,At Risk / Churned
15974,39,7,3442.15,0,Champions
15975,84,1,371.01,0,Champions
15976,165,2,427.64,1,At Risk / Churned
15977,17,2,1054.73,0,Champions
15978,77,1,1098.78,0,Champions
15980,89,3,2398.86,0,Champions
15981,25,8,3408.48,0,Champions
15983,22,4,1465.12,0,Champions
15984,3,10,2780.63,0,Champions
15985,123,2,1142.42,0,Champions
15986,30,1,168.12,0,Champions
15987,12,7,1432.77,0,Champions
15988,19,1,156.78,0,Champions
15990,44,2,792.11,0,Champions
15992,4,1,41.989999999999995,0,Champions
15993,9,7,2777.67,0,Champions
15994,55,1,414.27,0,Champions
15996,88,6,1032.58,0,Champions
15998,37,5,3080.22,0,Champions
16000,3,3,12393.7,0,Champions
16003,30,5,2735.37,0,Champions
16005,12,4,578.71,0,Champions
16006,211,1,101.4,1,At Risk / Churned
16007,48,4,1693.81,0,Champions
16008,24,3,478.78,0,Champions
16009,22,4,972.11,0,Champions
16010,246,3,392.4,1,At Risk / Churned
16011,8,16,3352.96,3,Champions
16012,35,3,1415.29,0,Champions
16013,4,47,37130.6,3,Champions
16014,38,3,646.83,0,Champions
16015,4,3,704.55,0,Champions
16016,3,8,1465.51,0,Champions
16017,47,1,211.88,0,Champions
16018,39,2,408.90000000000003,0,Champions
16019,47,9,3786.2400000000002,0,Champions
16020,17,3,851.01,0,Champions
16022,260,1,602.63,1,At Risk / Churned
16023,46,3,719.81,0,Champions
16024,12,1,251.03,0,Champions
16025,30,1,439.65999999999997,0,Champions
16026,43,1,236.09,0,Champions
16027,92,6,934.62,0,Champions
16029,39,63,80850.84,2,Champions
16030,310,1,331.24,1,At Risk / Churned
16031,92,2,547.9,0,Champions
16033,6,20,8778.82,3,Champions
16034,196,3,437.7,1,At Risk / Churned
16036,87,2,758.92,0,Champions
16037,270,3,855.02,1,At Risk / Churned
16038,8,3,471.78000000000003,0,Champions
16040,65,3,1313.55,0,Champions
16041,31,3,3166.4,0,Champions
16042,22,5,1177.47,0,Champions
16043,38,4,773.99,0,Champions
16045,120,4,1340.7,0,Champions
16048,373,2,256.44,1,At Risk / Churned
16049,40,3,1074.81,0,Champions
16050,174,1,137.9,1,At Risk / Churned
16052,54,1,362.06,0,Champions
16053,33,2,1511.95,0,Champions
16054,145,1,783.9,1,At Risk / Churned
16055,221,1,134.8,1,At Risk / Churned
16056,45,1,650.75,0,Champions
16057,16,7,2263.12,0,Champions
16059,66,6,1453.16,0,Champions
16062,10,4,1153.62,0,Champions
16063,260,1,335.32,1,At Risk / Churned
16065,365,1,367.14,1,At Risk / Churned
16066,17,5,1521.04,0,Champions
16070,22,2,852.15,0,Champions
16071,45,1,326.24,0,Champions
16072,288,1,584.3199999999999,1,At Risk / Churned
16073,297,1,122.39999999999999,1,At Risk / Churned
16076,3,10,2234.73,0,Champions
16078,284,1,79.2,1,At Risk / Churned
16079,17,3,1352.0,0,Champions
16080,82,2,217.16,0,Champions
16081,56,5,2799.42,0,Champions
16083,101,2,1317.62,0,Champions
16084,299,1,436.18,1,At Risk / Churned
16085,23,5,981.51,0,Champions
16086,59,5,1121.39,0,Champions
16091,155,2,315.06,1,At Risk / Churned
16092,115,3,817.86,0,Champions
16093,107,1,17.0,0,Champions
16094,12,4,1078.23,0,Champions
16096,264,1,320.62,1,At Risk / Churned
16097,240,1,185.04999999999998,1,At Risk / Churned
16098,88,7,2005.63,0,Champions
16099,50,3,731.9,0,Champions
16101,71,1,1290.7,0,Champions
16102,42,3,1842.14,0,Champions
16103,7,6,1429.64,0,Champions
16104,62,1,298.21,0,Champions
16105,249,1,336.96,1,At Risk / Churned
16106,66,1,108.38,0,Champions
16107,18,7,3204.1600000000003,0,Champions
16108,85,1,842.5,0,Champions
16109,219,2,611.88,1,At Risk / Churned
16110,45,3,1320.95,0,Champions
16112,143,4,195.73999999999998,0,Champions
16113,183,1,161.38,1,At Risk / Churned
16114,171,1,135.75000000000003,1,At Risk / Churned
16115,10,8,1660.8799999999999,0,Champions
16116,212,1,612.78,1,At Risk / Churned
16117,190,1,232.21,1,At Risk / Churned
16119,8,2,423.36,0,Champions
16120,59,4,1309.14,0,Champions
16121,57,2,854.66,0,Champions
16122,73,4,684.4200000000001,0,Champions
16123,52,1,307.78,0,Champions
16124,317,1,249.0,1,At Risk / Churned
16125,367,1,289.35,1,At Risk / Churned
16126,29,4,6287.77,0,Champions
16127,39,1,656.25,0,Champions
16128,18,5,1880.22,0,Champions
16131,52,6,3506.54,0,Champions
16133,4,33,14589.04,3,Champions
16134,22,2,618.09,0,Champions
16135,263,1,517.55,1,At Risk / Churned
16136,60,3,709.38,0,Champions
16139,19,3,635.41,0,Champions
16140,66,2,725.18,0,Champions
16141,88,1,620.4,0,Champions
16142,250,1,535.34,1,At Risk / Churned
16143,3,6,2424.94,0,Champions
16144,247,1,175.2,1,At Risk / Churned
16145,9,11,3799.4900000000002,0,Champions
16146,157,3,734.13,1,At Risk / Churned
16147,134,1,375.0,0,Champions
16148,296,1,76.32000000000001,1,At Risk / Churned
16149,5,2,280.52,0,Champions
16150,43,5,2053.02,0,Champions
16152,269,1,1829.04,1,At Risk / Churned
16153,50,5,1824.23,0,Champions
16156,9,9,3092.04,0,Champions
16157,16,3,656.69,0,Champions
16159,282,1,348.2,1,At Risk / Churned
16160,65,2,1025.44,0,Champions
16161,2,19,5533.67,3,Champions
16162,252,1,37.4,1,At Risk / Churned
16163,232,2,856.6,1,At Risk / Churned
16164,17,3,822.48,0,Champions
16168,11,27,3787.6,3,Champions
16169,8,4,1822.97,0,Champions
16170,51,6,1885.05,0,Champions
16171,59,1,73.2,0,Champions
16172,95,5,1140.21,0,Champions
16173,16,6,1418.32,0,Champions
16174,126,3,1009.5500000000001,0,Champions
16175,94,4,1037.59,0,Champions
16177,50,1,331.95,0,Champions
16178,138,1,197.9,0,Champions
16179,61,1,215.83,0,Champions
16180,100,8,10254.18,0,Champions
16181,73,1,305.54,0,Champions
16182,72,4,6617.65,0,Champions
16183,67,1,338.71000000000004,0,Champions
16184,64,6,1158.79,0,Champions
16185,17,2,529.41,0,Champions
16186,23,12,4006.94,0,Champions
16187,32,15,6911.4400000000005,3,Champions
16188,45,4,981.86,0,Champions
16189,16,2,215.48,0,Champions
16190,40,1,215.08,0,Champions
16191,3,13,5180.52,0,Champions
16193,237,1,314.45,1,At Risk / Churned
16198,75,1,400.68100000000004,0,Champions
16200,4,2,1068.8700000000001,0,Champions
16201,3,4,1863.47,0,Champions
16202,361,1,365.27,1,At Risk / Churned
16203,59,4,592.9,0,Champions
16204,23,1,384.18,0,Champions
16205,31,4,757.63,0,Champions
16206,55,4,537.0600000000001,0,Champions
16207,25,1,394.38,0,Champions
16208,45,2,664.26,0,Champions
16209,89,5,2262.62,0,Champions
16210,2,18,21086.3,3,Champions
16211,89,1,547.02,0,Champions
16212,19,2,690.34,0,Champions
16213,79,1,159.0,0,Champions
16214,171,3,1062.75,1,At Risk / Churned
16215,81,1,242.35,0,Champions
16216,267,1,914.9300000000001,1,At Risk / Churned
16217,235,2,304.25,1,At Risk / Churned
16218,30,7,3084.68,0,Champions
16221,37,3,860.86,0,Champions
16222,318,1,773.5500000000001,1,At Risk / Churned
16224,57,4,1295.3,0,Champions
16225,45,5,1096.32,0,Champions
16226,203,3,255.12,1,At Risk / Churned
16227,225,1,314.22,1,At Risk / Churned
16229,87,2,1010.6,0,Champions
16230,190,2,542.03,1,At Risk / Churned
16232,44,4,990.88,0,Champions
16233,71,3,536.6800000000001,0,Champions
16235,41,5,867.31,0,Champions
16236,78,1,432.2,0,Champions
16239,57,2,414.2,0,Champions
16240,24,2,3718.8,0,Champions
16241,10,13,2590.31,0,Champions
16242,8,7,3579.86,0,Champions
16243,34,2,409.1,0,Champions
16244,212,2,1522.75,1,At Risk / Churned
16245,24,3,1413.66,0,Champions
16247,170,1,114.56,1,At Risk / Churned
16248,62,1,152.94,0,Champions
16249,53,5,1800.07,0,Champions
16250,261,2,389.44,1,At Risk / Churned
16253,67,2,3683.86,0,Champions
16255,17,8,2619.91,0,Champions
16256,267,1,752.4300000000001,1,At Risk / Churned
16257,177,1,46.95,1,At Risk / Churned
16258,45,5,5203.51,0,Champions
16260,51,1,1035.45,0,Champions
16261,17,4,728.54,0,Champions
16265,9,9,5447.0,0,Champions
16266,74,7,861.89,0,Champions
16268,71,2,667.65,0,Champions
16270,353,1,1141.24,1,At Risk / Churned
16271,3,5,1404.64,0,Champions
16272,117,1,411.7,0,Champions
16274,373,1,351.75,1,At Risk / Churned
16275,197,1,559.87,1,At Risk / Churned
16276,177,1,810.6000000000001,1,At Risk / Churned
16278,100,1,566.38,0,Champions
16279,21,3,1502.78,0,Champions
16281,72,1,2062.06,0,Champions
16282,340,1,168.3,1,At Risk / Churned
16283,6,5,1570.81,0,Champions
16284,31,2,812.68,0,Champions
16287,170,1,142.5,1,At Risk / Churned
16292,122,1,302.25,0,Champions
16293,22,10,2248.9900000000002,0,Champions
16295,10,4,1328.55,0,Champions
16297,269,1,301.9,1,At Risk / Churned
16298,23,3,598.2,0,Champions
16302,127,1,233.22,0,Champions
16303,26,3,5360.63,0,Champions
16305,139,1,361.21999999999997,0,Champions
16306,214,6,632.27,1,At Risk / Churned
16308,38,4,2560.0,0,Champions
16309,106,2,706.57,0,Champions
16311,18,2,616.26,0,Champions
16313,3,2,274.15000000000003,0,Champions
16315,331,1,226.37,1,At Risk / Churned
16316,64,8,2938.91,0,Champions
16317,120,3,1341.65,0,Champions
16318,35,1,328.15,0,Champions
16319,218,1,404.40000000000003,1,At Risk / Churned
16320,172,2,1038.46,1,At Risk / Churned
16321,72,5,373.65000000000003,0,Champions
16322,1,2,326.75,0,Champions
16323,196,1,207.50000000000003,1,At Risk / Churned
16324,128,3,408.59000000000003,0,Champions
16325,47,3,594.24,0,Champions
16326,6,14,3039.2200000000003,0,Champions
16327,14,6,3820.27,0,Champions
16330,18,3,251.91,0,Champions
16332,28,7,1582.8,0,Champions
16333,8,22,26626.8,3,Champions
16337,37,1,151.05,0,Champions
16338,157,1,214.79999999999998,1,At Risk / Churned
16339,284,1,94.05,1,At Risk / Churned
